19.000000 21.427471
22.000000 24.450141
24.000000 26.392697
32.000000 33.563926
33.000000 34.393022
37.000000 37.563961
50.000000 46.385343
51.000000 46.978948
54.000000 48.694660
55.000000 49.245609
71.000000 56.824744
74.000000 58.022528
87.000000 62.572707
91.000000 63.792126
